case_key,index_key,window_size,model,config_index,config_key,config_summary,config_json,tune_MAE,tune_RMSE,tune_R2,tune_n,tune_close_MAE,tune_close_RMSE,tune_close_R2,tune_close_n,tune_close_MAE_pct,tune_close_RMSE_pct,tune_abs_error_pct_mean,tune_error_pct_bias,tune_windows,eval_MAE,eval_RMSE,eval_R2,eval_n,eval_close_MAE,eval_close_RMSE,eval_close_R2,eval_close_n,eval_close_MAE_pct,eval_close_RMSE_pct,eval_abs_error_pct_mean,eval_error_pct_bias,eval_windows,mean_fit_seconds,metric_scope,target_definition,prediction_path,prediction_export_scope
NASDAQ_w20,NASDAQ,20,XGBoost,19,c9516dc814c04ddd,learning_rate=0.08 max_depth=3 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",255.6660850488744,323.2032512383983,0.9081181002986606,211,255.6660850488744,323.2032512383983,0.9081181002986606,211,2.1562411193639788,2.725837257996646,2.169042958343725,0.5300486344961618,211,225.47814205681118,307.16714210981894,0.9930694439783105,813,225.47814205681118,307.16714210981894,0.9930694439783105,813,1.2994841911426034,1.7702773384995854,1.3246352274249973,-0.3850224606323546,813,0.004665425060466028,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level,/Users/jimyhc/Desktop/research/quantum_index/root/outputs/03_major_index_classical_ml_rolling/predictions/NASDAQ_w20_XGBoost_c9516dc814c04ddd.csv,all_logged
RUSSELL3000_w10,RUSSELL3000,10,RandomForest,7,cb02c1136792f10c,max_depth=None max_features=0.8 min_samples_leaf=1 n_estimators=100,"{""max_depth"": null, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 100}",37.54829545655401,45.50771124102103,0.906512535996848,221,37.54829545655401,45.50771124102103,0.906512535996848,221,1.6058290462534237,1.9462296131098913,1.6149039303608135,0.2142609907285354,221,26.182997218058123,36.01111096465178,0.9951792254433033,813,26.182997218058123,36.01111096465178,0.9951792254433033,813,0.8454412376444079,1.1627881242682003,0.8614382893858487,-0.16611574478340752,813,0.029255550984757937,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level,/Users/jimyhc/Desktop/research/quantum_index/root/outputs/03_major_index_classical_ml_rolling/predictions/RUSSELL3000_w10_RandomForest_cb02c1136792f10c.csv,all_logged
RUSSELL3000_w10,RUSSELL3000,10,GradientBoosting,1,4279e6e80447c71a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",38.102080533847825,46.50128004919765,0.9023857532136483,221,38.102080533847825,46.50128004919765,0.9023857532136483,221,1.6295127887958532,1.9887215992898641,1.6359388270265078,0.17427848799698087,221,25.727341159109862,36.469652640260094,0.9950556747017764,813,25.727341159109862,36.469652640260094,0.9950556747017764,813,0.8307282382421965,1.1775942993790642,0.8445683489178842,-0.1481909159361946,813,0.012356225243540759,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level,/Users/jimyhc/Desktop/research/quantum_index/root/outputs/03_major_index_classical_ml_rolling/predictions/RUSSELL3000_w10_GradientBoosting_4279e6e80447c71a.csv,all_logged
RUSSELL3000_w10,RUSSELL3000,10,XGBoost,3,7ac97a76e1282f23,learning_rate=0.04 max_depth=2 n_estimators=300 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",37.00836264493778,46.3127557790478,0.9031756390332336,221,37.00836264493778,46.3127557790478,0.9031756390332336,221,1.5827377239609952,1.9806589763332334,1.5924612840085088,0.22432077049893398,221,26.219618756246156,37.15018268972796,0.9948694291406108,813,26.219618756246156,37.15018268972796,0.9948694291406108,813,0.8466237362832109,1.1995684134380733,0.8563989447856761,-0.1491540758236325,813,0.008430803270751066,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level,/Users/jimyhc/Desktop/research/quantum_index/root/outputs/03_major_index_classical_ml_rolling/predictions/RUSSELL3000_w10_XGBoost_7ac97a76e1282f23.csv,all_logged
RUSSELL3000_w10,RUSSELL3000,10,SVR,34,cc4c82a5255cfd43,C=10.0 epsilon=0.1 gamma=0.01,"{""C"": 10.0, ""epsilon"": 0.1, ""gamma"": 0.01}",37.214649196710766,45.55477401871706,0.9063190718704796,221,37.214649196710766,45.55477401871706,0.9063190718704796,221,1.5915599869335397,1.94824234829541,1.5973732104461675,0.21012499530625914,221,26.73637931848822,38.099458418288464,0.9946038826340754,813,26.73637931848822,38.099458418288464,0.9946038826340754,813,0.863309782027677,1.2302202460046854,0.8797184921918949,-0.1346843689833347,813,0.0006000718846736512,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level,/Users/jimyhc/Desktop/research/quantum_index/root/outputs/03_major_index_classical_ml_rolling/predictions/RUSSELL3000_w10_SVR_cc4c82a5255cfd43.csv,all_logged
RUSSELL3000_w20,RUSSELL3000,20,SVR,34,cc4c82a5255cfd43,C=10.0 epsilon=0.1 gamma=0.01,"{""C"": 10.0, ""epsilon"": 0.1, ""gamma"": 0.01}",37.2385628467556,45.80282571638929,0.9006962932685731,211,37.2385628467556,45.80282571638929,0.9006962932685731,211,1.599051568694586,1.966807382278399,1.6095665596666033,0.293156310355242,211,28.84932062118018,39.24294279563238,0.994275113021905,813,28.84932062118018,39.24294279563238,0.994275113021905,813,0.9315360318775546,1.267143018411426,0.9467548008405696,-0.20819223651404958,813,0.0006207413534866141,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level,/Users/jimyhc/Desktop/research/quantum_index/root/outputs/03_major_index_classical_ml_rolling/predictions/RUSSELL3000_w20_SVR_cc4c82a5255cfd43.csv,all_logged
RUSSELL3000_w20,RUSSELL3000,20,GradientBoosting,7,5708720c56ae8c36,learning_rate=0.04 max_depth=3 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",38.928789910509046,47.86677009391135,0.8915451037088882,211,38.928789910509046,47.86677009391135,0.8915451037088882,211,1.6716311751865822,2.0554346880140324,1.682942115958378,0.16428292214490572,211,29.019546481968895,40.2809787731394,0.9939682433443918,813,29.019546481968895,40.2809787731394,0.9939682433443918,813,0.9370325745852411,1.300660893169389,0.9543412957539059,-0.2649703750433516,813,0.0134179393326121,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level,/Users/jimyhc/Desktop/research/quantum_index/root/outputs/03_major_index_classical_ml_rolling/predictions/RUSSELL3000_w20_GradientBoosting_5708720c56ae8c36.csv,all_logged
RUSSELL3000_w20,RUSSELL3000,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",39.82287192683649,49.23165671601548,0.8852718957205885,211,39.82287192683649,49.23165671601548,0.8852718957205885,211,1.7100237215539988,2.114043934110543,1.7222167803009114,0.14360195140096385,211,28.976935467596864,40.28832334795873,0.9939660435603672,813,28.976935467596864,40.28832334795873,0.9939660435603672,813,0.9356566775315941,1.3008980473184542,0.9469754444626118,-0.25442719883482073,813,0.018290386373337193,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level,/Users/jimyhc/Desktop/research/quantum_index/root/outputs/03_major_index_classical_ml_rolling/predictions/RUSSELL3000_w20_XGBoost_6ed5493d5a698f10.csv,all_logged
RUSSELL3000_w20,RUSSELL3000,20,RandomForest,31,87a5caa490b74c4a,max_depth=8 max_features=0.8 min_samples_leaf=1 n_estimators=100,"{""max_depth"": 8, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 100}",39.51028557433599,48.73817282634314,0.8875603711181355,211,39.51028557433599,48.73817282634314,0.8875603711181355,211,1.6966010312268938,2.0928533690730733,1.710344266383289,0.27935749824017275,211,30.241251178761793,40.46014600781694,0.9939144662704238,813,30.241251178761793,40.46014600781694,0.9939144662704238,813,0.9764810579766006,1.3064461501959082,0.9952017776397665,-0.2907558856521609,813,0.030146969072120507,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level,/Users/jimyhc/Desktop/research/quantum_index/root/outputs/03_major_index_classical_ml_rolling/predictions/RUSSELL3000_w20_RandomForest_87a5caa490b74c4a.csv,all_logged
SP500_w10,SP500,10,RandomForest,7,cb02c1136792f10c,max_depth=None max_features=0.8 min_samples_leaf=1 n_estimators=100,"{""max_depth"": null, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 100}",62.60888819905968,76.13762170183269,0.9072557813817534,221,62.60888819905968,76.13762170183269,0.9072557813817534,221,1.5508018138651412,1.8859041461201578,1.5602081264361352,0.20559775565320323,221,45.22397566341385,61.97757179642226,0.9955570962130548,813,45.22397566341385,61.97757179642226,0.9955570962130548,813,0.8339050919686644,1.142832136067635,0.849016430286636,-0.1787015448833971,813,0.029550176008462107,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level,/Users/jimyhc/Desktop/research/quantum_index/root/outputs/03_major_index_classical_ml_rolling/predictions/SP500_w10_RandomForest_cb02c1136792f10c.csv,all_logged
SP500_w10,SP500,10,GradientBoosting,1,4279e6e80447c71a,learning_rate=0.04 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.04, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",62.31536900405123,76.74925834272567,0.9057597112733328,221,62.31536900405123,76.74925834272567,0.9057597112733328,221,1.5435314387935364,1.9010541869435544,1.550217151778877,0.16356327546614932,221,44.310370707200995,62.38582164351268,0.9954983721104371,813,44.310370707200995,62.38582164351268,0.9954983721104371,813,0.8170587220098625,1.1503600373918776,0.8321018015854909,-0.16348633837667104,813,0.012773349827130203,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level,/Users/jimyhc/Desktop/research/quantum_index/root/outputs/03_major_index_classical_ml_rolling/predictions/SP500_w10_GradientBoosting_4279e6e80447c71a.csv,all_logged
SP500_w10,SP500,10,XGBoost,25,20f373bc5f279647,learning_rate=0.16 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.16, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",61.37381906638858,76.14129748241653,0.9072468261341472,221,61.37381906638858,76.14129748241653,0.9072468261341472,221,1.5202095528253747,1.8859951940106534,1.528729111785893,0.17969803966644313,221,45.72480937211716,64.20379211998889,0.9952321876519034,813,45.72480937211716,64.20379211998889,0.9952321876519034,813,0.8431401884808692,1.1838824072221061,0.8572337874975676,-0.16654904101093493,813,0.0038262615772954468,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level,/Users/jimyhc/Desktop/research/quantum_index/root/outputs/03_major_index_classical_ml_rolling/predictions/SP500_w10_XGBoost_20f373bc5f279647.csv,all_logged
SP500_w10,SP500,10,SVR,34,cc4c82a5255cfd43,C=10.0 epsilon=0.1 gamma=0.01,"{""C"": 10.0, ""epsilon"": 0.1, ""gamma"": 0.01}",62.355287271261886,76.54434514443209,0.9062622646534745,221,62.355287271261886,76.54434514443209,0.9062622646534745,221,1.5445202012995853,1.8959785536151321,1.5512924404597928,0.2141985418861995,221,45.639673208570365,64.99533740391159,0.9951139017058932,813,45.639673208570365,64.99533740391159,0.9951139017058932,813,0.8415703247249549,1.1984780643509623,0.8577402645216723,-0.13118977847852653,813,0.0006163576631346928,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level,/Users/jimyhc/Desktop/research/quantum_index/root/outputs/03_major_index_classical_ml_rolling/predictions/SP500_w10_SVR_cc4c82a5255cfd43.csv,all_logged
SP500_w20,SP500,20,SVR,28,00f2c7c3b40f1730,C=10.0 epsilon=0.01 gamma=0.01,"{""C"": 10.0, ""epsilon"": 0.01, ""gamma"": 0.01}",62.562388379929935,77.73742381288568,0.8995495900626742,211,62.562388379929935,77.73742381288568,0.8995495900626742,211,1.5554696038818505,1.9327618870735996,1.567172816910429,0.2640642477191393,211,49.42929561813612,67.19056865385274,0.9947782698125197,813,49.42929561813612,67.19056865385274,0.9947782698125197,813,0.9114488654241537,1.2389569141318677,0.9263163672522386,-0.21348670349854024,813,0.0006169475145724797,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level,/Users/jimyhc/Desktop/research/quantum_index/root/outputs/03_major_index_classical_ml_rolling/predictions/SP500_w20_SVR_00f2c7c3b40f1730.csv,all_logged
SP500_w20,SP500,20,RandomForest,31,87a5caa490b74c4a,max_depth=8 max_features=0.8 min_samples_leaf=1 n_estimators=100,"{""max_depth"": 8, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 100}",67.44315622724437,83.56118967310725,0.8839351661593982,211,67.44315622724437,83.56118967310725,0.8839351661593982,211,1.6768186480391376,2.0775564035598904,1.6893188665330416,0.26268760239395206,211,52.26409920337484,69.47517028798879,0.9944171361842172,813,52.26409920337484,69.47517028798879,0.9944171361842172,813,0.963721075237278,1.2810837043549406,0.9821350546541059,-0.3169207127547511,813,0.03011788183221138,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level,/Users/jimyhc/Desktop/research/quantum_index/root/outputs/03_major_index_classical_ml_rolling/predictions/SP500_w20_RandomForest_87a5caa490b74c4a.csv,all_logged
SP500_w20,SP500,20,GradientBoosting,13,dcb8076b850ef5d4,learning_rate=0.08 max_depth=2 n_estimators=100 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",65.49782670166309,81.3373383758846,0.8900307308944727,211,65.49782670166309,81.3373383758846,0.8900307308944727,211,1.6284525126512133,2.0222654662098587,1.636065742478269,0.19198256602515254,211,50.507817481022954,70.05895926247636,0.994322918130142,813,50.507817481022954,70.05895926247636,0.994322918130142,813,0.9313362119050264,1.2918484500748573,0.9487777288735645,-0.2853755060297031,813,0.013138447807705185,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level,/Users/jimyhc/Desktop/research/quantum_index/root/outputs/03_major_index_classical_ml_rolling/predictions/SP500_w20_GradientBoosting_dcb8076b850ef5d4.csv,all_logged
SP500_w20,SP500,20,XGBoost,23,6ed5493d5a698f10,learning_rate=0.08 max_depth=3 n_estimators=500 subsample=0.8,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",66.45398469897808,82.61541527541048,0.8865476214120459,211,66.45398469897808,82.61541527541048,0.8865476214120459,211,1.6522251776636177,2.0540419028216332,1.6642405507848888,0.18589752264687068,211,50.52774254305043,70.78910678256025,0.9942039695405361,813,50.52774254305043,70.78910678256025,0.9942039695405361,813,0.9317036190256687,1.305311966405617,0.9417870391757363,-0.30326397866874616,813,0.01802562570810546,selection=one_step_index_level; presentation=index_level_and_relative_error,one_step_index_level,/Users/jimyhc/Desktop/research/quantum_index/root/outputs/03_major_index_classical_ml_rolling/predictions/SP500_w20_XGBoost_6ed5493d5a698f10.csv,all_logged
